##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	10_2G_both_S8_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	81477069
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1203	44-45	0.01624640347017703
1203	46-47	-0.0029861402751052424
1203	48-49	-0.0163933447446567
1203	50-51	0.004835576300408206
1203	52-53	0.016611365414107127
1203	54-55	-0.002580320897124011
1203	56-57	-0.034721389837372385
1203	58-59	-0.043785281367988205
1203	60-61	-0.040956816802030005
1203	62-63	-0.03397023430740376
1203	64-65	-0.0050846139574858285
1203	66-67	-0.03731731466332633
1203	68-69	-0.00963017915311326
1203	70-71	0.05031414378858301
1203	72-73	0.03200026313973581
1203	74-75	0.029986552646384723
1203	76-77	-0.02319802471753718
1203	78-79	0.030584299326918085
1203	80-81	0.08256346876323306
1203	82-83	0.08820131532697673
1203	84-85	0.09470412902877712
1203	86-87	0.10743249121988896
1203	88-89	0.22712028285307184
1203	90-91	0.17466880467664225
1203	92-93	0.15341437568844185
1203	94-95	0.16105148246105472
1203	96-97	0.2526665125866785
1203	98-99	0.43352572809098433
1203	100-101	0.2823279079606138
1204	1	-0.14055362444530317
1204	2	-0.1216648809712737
1204	3	-0.13889271189201935
1204	4	-0.12038810241143949
1204	5	0.032259904375720794
1204	6	-0.04260756226207718
1204	7	-0.09948305656651968
1204	8	-0.013990282374948038
1204	9	-0.07997665353138927
1204	10-11	-0.030127871190209987
1204	12-13	-0.03355287486308356
1204	14-15	-0.011215828442907139
1204	16-17	0.05520222041624834
1204	18-19	-0.015355137354418957
1204	20-21	-0.05310572394265023
1204	22-23	-0.042509461499115275
1204	24-25	-0.014163579269229842
1204	26-27	-0.0420081493836264
1204	28-29	-0.014472342043269748
1204	30-31	0.00512849118856451
1204	32-33	-0.030958046620128243
1204	34-35	-0.028062099272524677
1204	36-37	-0.032470907774289515
1204	38-39	-0.029382999341365235
1204	40-41	-0.04769807650593805
1204	42-43	-0.028392817661789138
1204	44-45	0.0016322447639325333
1204	46-47	-0.0015397423344225558
1204	48-49	-0.015326447290910039
1204	50-51	-0.012772619754777281
1204	52-53	-0.019404387298585846
1204	54-55	-0.021087151884316313
1204	56-57	-0.010078288876087527
1204	58-59	-0.03744545436580893
1204	60-61	-0.05266895274644412
1204	62-63	-0.05399229148599716
1204	64-65	-0.05088694665470683
1204	66-67	-0.02267083983072382
1204	68-69	-0.002297067586361834
1204	70-71	0.027954774542486405
1204	72-73	-0.0032126285533493615
1204	74-75	-0.009803332354941574
1204	76-77	-0.036139563217872706
1204	78-79	0.02598280919509932
1204	80-81	0.10099490311651493
1204	82-83	0.08344275622274466
1204	84-85	0.09238770548922304
1204	86-87	0.12932784105974093
1204	88-89	0.2273236560189673
1204	90-91	0.15920275894012548
1204	92-93	0.12868386513763852
1204	94-95	0.19927425367037443
1204	96-97	0.21752606166126043
1204	98-99	0.4316954695026851
1204	100-101	0.3181655249391824
1205	1	-0.1353322254461098
1205	2	-0.11328496286493817
1205	3	-0.11654301747837792
1205	4	-0.09163908750984007
1205	5	0.09238641507612044
1205	6	0.04334452782591569
1205	7	-0.02398806379402174
1205	8	0.020007708211942088
1205	9	-0.026947416689381498
1205	10-11	0.01482690049111568
1205	12-13	0.016666449672094075
1205	14-15	0.020155327595382744
1205	16-17	0.05443714080114859
1205	18-19	0.035006257304900146
1205	20-21	0.007896725539119132
1205	22-23	0.03792193960363477
1205	24-25	0.021374610730141796
1205	26-27	0.004430360788397536
1205	28-29	0.03488591256526519
1205	30-31	0.05809896277585125
1205	32-33	3.9230963768233096E-4
1205	34-35	0.001793450350561443
1205	36-37	-0.005678241011203511
1205	38-39	-0.017667159669606747
1205	40-41	0.0025075465601247515
1205	42-43	0.002201405791574018
1205	44-45	0.054433675623037914
1205	46-47	0.0111982529689314
1205	48-49	-0.008813774198003443
1205	50-51	0.011330378471129166
1205	52-53	0.0374561739188195
1205	54-55	0.00985397799055221
1205	56-57	0.019756554779249313
1205	58-59	0.017993135345349742
1205	60-61	0.006639347213805991
1205	62-63	0.0016751633482101624
1205	64-65	-0.00648025103939176
1205	66-67	0.022365910296855418
1205	68-69	0.02058013912491674
1205	70-71	0.05830600573073497
1205	72-73	0.01281609167474329
1205	74-75	0.01714103412193424
1205	76-77	0.009378994553138398
1205	78-79	0.07093433231004553
1205	80-81	0.13178862137039005
1205	82-83	0.09216966429387696
1205	84-85	0.09980009740965556
1205	86-87	0.16144605310476123
1205	88-89	0.22678879820327325
1205	90-91	0.19682782185294911
1205	92-93	0.19777932083875527
1205	94-95	0.19363708397156643
1205	96-97	0.2853486748791454
1205	98-99	0.47344048071391853
1205	100-101	0.3855334922588085
1206	1	-0.10155737058830994
1206	2	-0.07664656963376615
1206	3	-0.1392071962203687
1206	4	-0.12360028801408163
1206	5	0.08804760038763249
1206	6	0.018970154698180863
1206	7	-0.060510766666475035
1206	8	-0.008504489964046513
1206	9	-0.022013914013271574
1206	10-11	-0.003941683395673579
1206	12-13	-0.020150845301508014
1206	14-15	0.008196301862220423
1206	16-17	0.061835201269751394
1206	18-19	0.006753723081175167
1206	20-21	-0.03210675375107286
1206	22-23	-0.005711043033308272
1206	24-25	-0.00678472721101997
1206	26-27	-0.03778379520971953
1206	28-29	-0.0073589244420944055
1206	30-31	-0.01586719217163335
1206	32-33	-0.06531832242288971
1206	34-35	-0.04604079090841395
1206	36-37	-0.023214029229798427
1206	38-39	-0.021164814417019784
1206	40-41	-0.03676185061630122
1206	42-43	-0.025425174100782044
1206	44-45	0.03807659597774915
1206	46-47	7.271155944650332E-4
1206	48-49	-2.9055751784312633E-4
1206	50-51	-0.027385596981439164
1206	52-53	0.007922776395197673
1206	54-55	-0.005683794565932487
1206	56-57	0.0051675657562668675
1206	58-59	-0.012308918322695206
1206	60-61	-0.04126517110907457
1206	62-63	-0.02561909617062952
1206	64-65	0.001948345956023445
1206	66-67	2.3820720705458598E-4
1206	68-69	-0.008087540302433638
1206	70-71	0.04329890745050591
1206	72-73	0.03730407394150603
1206	74-75	0.028423837781964778
1206	76-77	0.0017643285042510115
1206	78-79	0.054085891622669635
1206	80-81	0.10495602427989326
1206	82-83	0.035358295414390284
1206	84-85	0.07901654878037334
1206	86-87	0.1308830243169652
1206	88-89	0.2372900109207876
1206	90-91	0.18209886823061794
1206	92-93	0.1524524845862274
1206	94-95	0.14597188895396584
1206	96-97	0.2092680678372858
1206	98-99	0.46571666883822616
1206	100-101	0.31838347081353646
1207	1	-0.09570570662982547
1207	2	-0.11796726492616827
1207	3	-0.10587232392894919
1207	4	-0.08430102873608547
1207	5	-0.026607464922008717
1207	6	-0.08366552440751462
1207	7	-0.170263148263345
1207	8	-0.1771719061034105
1207	9	-0.03460956528763148
1207	10-11	-0.02264227817736497
1207	12-13	-0.016989062881968664
1207	14-15	-0.024054653757232813
1207	16-17	0.0558019652224786
1207	18-19	-0.01839531554399798
1207	20-21	-0.08219283218615914
1207	22-23	-0.05493696261076053
1207	24-25	-0.03191300481590531
1207	26-27	-0.044135276728859196
1207	28-29	-0.023061130492699533
1207	30-31	-0.03823909246444401
1207	32-33	-0.056380846927936545
1207	34-35	-0.04632277546735253
1207	36-37	-0.04961160026298472
1207	38-39	-0.04199097780265504
1207	40-41	-0.04762417927018703
1207	42-43	-0.06121081020038588
1207	44-45	0.038610141907120976
1207	46-47	-0.015179983505923644
1207	48-49	-0.018244049038244725
1207	50-51	-0.029747643816698144
1207	52-53	-0.004528357476324629
1207	54-55	-0.01851114973092649
1207	56-57	-0.029712176460733986
1207	58-59	-0.037727987647805605
1207	60-61	-0.042286214334460226
1207	62-63	-0.04010079562574731
1207	64-65	-0.0023000509658999135
1207	66-67	-0.01619287226801447
1207	68-69	-0.03234585672382906
1207	70-71	0.007017586218019289
1207	72-73	-7.80620754312622E-5
1207	74-75	0.006867834927419381
1207	76-77	-0.05811203684805122
1207	78-79	0.041657597549615843
1207	80-81	0.08630404669037262
1207	82-83	0.08845099922314859
1207	84-85	0.10214713352839766
1207	86-87	0.1501383291035907
1207	88-89	0.27396537015874856
1207	90-91	0.20111068681329414
1207	92-93	0.13151027775185042
1207	94-95	0.22224373863986813
1207	96-97	0.2655886764478623
1207	98-99	0.471090368125175
1207	100-101	0.3410469380026342
1208	1	-0.11392669005366685
1208	2	-0.10229503786064953
1208	3	-0.23175717488943803
1208	4	-0.23598078595732375
1208	5	-0.13290069394649606
1208	6	-0.17003098392917337
1208	7	-0.23374832649354005
1208	8	-0.20180573390710066
1208	9	-0.056805505100157916
1208	10-11	-0.06530932483669716
1208	12-13	-0.04482483298755113
1208	14-15	-0.037006659817500065
1208	16-17	-0.007574657931478157
1208	18-19	-0.03495264469458448
1208	20-21	-0.10391282165944205
1208	22-23	-0.09377282402207499
1208	24-25	-0.1022073584575196
1208	26-27	-0.1236721249961974
1208	28-29	-0.09385615102195288
1208	30-31	-0.04976071472064092
1208	32-33	-0.09324595160646965
1208	34-35	-0.10186423778051079
1208	36-37	-0.1195491500457706
1208	38-39	-0.08577786804460885
1208	40-41	-0.10569230879442415
1208	42-43	-0.09999550163804116
1208	44-45	-0.0427288390713656
1208	46-47	-0.08223910297900971
1208	48-49	-0.13169611514264545
1208	50-51	-0.09893063812378244
1208	52-53	-0.0621074239227184
1208	54-55	-0.14635947153935547
1208	56-57	-0.13296083649650114
1208	58-59	-0.11742444153770748
1208	60-61	-0.14713154191115052
1208	62-63	-0.10450963542523084
1208	64-65	-0.1035507030254621
1208	66-67	-0.11361201733470239
1208	68-69	-0.10737501711393804
1208	70-71	-0.11093818712543424
1208	72-73	-0.13640502951568578
1208	74-75	-0.08865931709098618
1208	76-77	-0.13573499187678095
1208	78-79	-0.04867491407136271
1208	80-81	-0.07155245445017044
1208	82-83	-0.028044134303115698
1208	84-85	-0.012940824358722125
1208	86-87	0.021376206932849584
1208	88-89	0.09099875249785327
1208	90-91	0.051572651721912166
1208	92-93	0.09155727786864531
1208	94-95	0.15061397236647878
1208	96-97	0.1413394631461884
1208	98-99	0.33268251314414243
1208	100-101	0.21105780967385357
1209	1	-0.07571063222934526
1209	2	-0.1330193030341853
1209	3	-0.17145820298694048
1209	4	-0.11645148138667594
1209	5	-0.034223143067649175
1209	6	-0.22897424968638802
1209	7	-0.18891041608070225
1209	8	-0.2520179662979629
1209	9	-0.08972245478417307
1209	10-11	-0.10678186530947897
1209	12-13	-0.06941087364691612
1209	14-15	-0.041455713092055646
1209	16-17	-0.0663696088302288
1209	18-19	-0.08117707435331312
1209	20-21	-0.23519040177723838
1209	22-23	-0.12061862830098136
1209	24-25	-0.11872721908428474
1209	26-27	-0.10857390212356677
1209	28-29	-0.10959006500558388
1209	30-31	-0.1724855029753769
1209	32-33	-0.20858527298070584
1209	34-35	-0.13348763399046248
1209	36-37	-0.10534059571400434
1209	38-39	-0.12235748870791241
1209	40-41	-0.12045764506909507
1209	42-43	-0.06272503026250575
1209	44-45	-0.04565689825145114
1209	46-47	-0.11006175195194601
1209	48-49	-0.12620487127224322
1209	50-51	-0.13216056912887808
1209	52-53	-0.08234741861893724
1209	54-55	-0.12066031277774414
1209	56-57	-0.10328272103186009
1209	58-59	-0.14908970069478045
1209	60-61	-0.2143535559994234
1209	62-63	-0.16555363644271637
1209	64-65	-0.13598256315140134
1209	66-67	-0.13422066198989313
1209	68-69	-0.13414176792012
1209	70-71	-0.026467271080306887
1209	72-73	-0.10858101243261586
1209	74-75	-0.1165713076080408
1209	76-77	-0.15153807898392557
1209	78-79	-0.07794965948102117
1209	80-81	0.0230460098358094
1209	82-83	-0.04440554597972124
1209	84-85	-0.027819230568745468
1209	86-87	-1.7982820720874315E-4
1209	88-89	0.1537890520470384
1209	90-91	0.057980272812102385
1209	92-93	0.024974218403137627
1209	94-95	-0.013060372552679667
1209	96-97	0.037172241509104254
1209	98-99	0.3211830103850417
1209	100-101	0.24924451496854516
1210	1	-0.044835897663563884
1210	2	-0.11424510802924814
1210	3	-0.2342421651150559
1210	4	-0.18199561035666534
1210	5	-0.03397557339123125
1210	6	-0.09906693404499833
1210	7	-0.2775573379682541
1210	8	-0.2105504303922956
1210	9	-0.08313625151762949
1210	10-11	-0.12760436463914715
1210	12-13	-0.08192305774583986
1210	14-15	-0.0583826715559681
1210	16-17	-0.03237358924494771
1210	18-19	-0.1171729377109898
1210	20-21	-0.17118002488776796
1210	22-23	-0.1502398859826215
1210	24-25	-0.12043197593683175
1210	26-27	-0.1841522534996045
1210	28-29	-0.16047759464336053
1210	30-31	-0.11702955499740142
1210	32-33	-0.1427587408381541
1210	34-35	-0.16296307611860072
1210	36-37	-0.14188753139496413
1210	38-39	-0.08026672127879664
1210	40-41	-0.10859620661478431
1210	42-43	-0.11948141468396756
1210	44-45	-0.06527526531571937
1210	46-47	-0.10920232714162381
1210	48-49	-0.16436441720819062
1210	50-51	-0.10224255750910771
1210	52-53	-0.0705762668400709
1210	54-55	-0.14588707495030917
1210	56-57	-0.13812400189748075
1210	58-59	-0.10697722454435166
1210	60-61	-0.16569198634387305
1210	62-63	-0.227152520999077
1210	64-65	-0.12383036430861694
1210	66-67	-0.13536137332469167
1210	68-69	-0.1496234643219836
1210	70-71	-0.12031686687439702
1210	72-73	-0.24647462263778408
1210	74-75	-0.20071497992275766
1210	76-77	-0.35322149708826345
1210	78-79	-0.13692783569905487
1210	80-81	-0.016081586432619588
1210	82-83	-0.08755661986437957
1210	84-85	-0.06923306570304533
1210	86-87	-0.042858254229386716
1210	88-89	0.12214498900239334
1210	90-91	0.06340563655405873
1210	92-93	0.032404996358643245
1210	94-95	-0.00823589402452285
1210	96-97	0.004223211066388899
1210	98-99	0.3234683781666732
1210	100-101	0.19322108796736615
1211	1	-0.06580068301844832
1211	2	-0.15431016868150493
1211	3	-0.1887364156510003
1211	4	-0.1622009230879371
1211	5	-0.06002609697932115
1211	6	-0.17236695980269445
1211	7	-0.2680925944248216
1211	8	-0.32542944016540787
1211	9	-0.11733772257002784
1211	10-11	-0.13563882083149537
1211	12-13	-0.0743633582071368
1211	14-15	-0.04323178336156985
1211	16-17	-0.05569857270265999
1211	18-19	-0.07667913368157997
1211	20-21	-0.1520284964079437
1211	22-23	-0.0981059920712184
1211	24-25	-0.09853731182052883
1211	26-27	-0.14976678525554377
1211	28-29	-0.11336086673169632
1211	30-31	-0.09523868474217068
1211	32-33	-0.12124091033566486
1211	34-35	-0.08988535079303261
1211	36-37	-0.07280486940463504
1211	38-39	-0.05238547400416138
1211	40-41	-0.07889313510655427
1211	42-43	-0.06528662217471748
1211	44-45	-0.03649401989721213
1211	46-47	-0.05263748011656588
1211	48-49	-0.09058052387770488
1211	50-51	-0.05058032012262004
1211	52-53	-0.04071605681740209
1211	54-55	-0.05479838454905206
1211	56-57	-0.07914668502971267
1211	58-59	-0.0575762016818544
1211	60-61	-0.10293127973390881
1211	62-63	-0.0853630016047191
1211	64-65	-0.07547209079753259
1211	66-67	-0.05479909594401988
1211	68-69	-0.09299648501924906
1211	70-71	-0.038404504006614104
1211	72-73	-0.08971328114682109
1211	74-75	-0.03578960059804359
1211	76-77	-0.07590313762477052
1211	78-79	0.013786224512614353
1211	80-81	0.039129361106432725
1211	82-83	-0.022536846207309225
1211	84-85	-0.007417091358590255
1211	86-87	0.027172651354668176
1211	88-89	0.16098555288419902
1211	90-91	0.10467354156524067
1211	92-93	0.07762759914246686
1211	94-95	0.12347525176144103
1211	96-97	0.13854821956785912
1211	98-99	0.3918839974248556
1211	100-101	0.20973797761685375
1212	1	-0.059969404452054675
1212	2	-0.1185810669948637
1212	3	-0.17054012374248373
1212	4	-0.12127964797111446
1212	5	-0.032024247039004194
1212	6	-0.11703933207238038
1212	7	-0.19301070911872387
1212	8	-0.15197112924553124
1212	9	-0.08094269061726322
1212	10-11	-0.09928231584471092
1212	12-13	-0.06707654403781049
1212	14-15	-0.04458901013918393
1212	16-17	0.004554040562474881
1212	18-19	-0.05642975507549863
1212	20-21	-0.13531313655804666
1212	22-23	-0.12710301082854158
1212	24-25	-0.07005844260817895
1212	26-27	-0.11615930735561619
1212	28-29	-0.11080834524259586
1212	30-31	-0.08876862676191166
1212	32-33	-0.08902000855410108
1212	34-35	-0.09946387540860968
1212	36-37	-0.07902488083379211
1212	38-39	-0.0762785096167633
1212	40-41	-0.060780504404959856
1212	42-43	-0.038227900453165375
1212	44-45	-0.06416425675429593
1212	46-47	-0.09630792925234033
1212	48-49	-0.10786035450507825
1212	50-51	-0.0715205964637633
1212	52-53	-0.03472175284539247
1212	54-55	-0.08128346940276288
1212	56-57	-0.05447805206350864
1212	58-59	-0.08142749704737184
1212	60-61	-0.05714774287898905
1212	62-63	-0.07729643561140165
1212	64-65	-0.06419952025642317
1212	66-67	-0.044736251042301944
1212	68-69	-0.020887696582349236
1212	70-71	-0.032911857208276274
1212	72-73	-0.052509380648906756
1212	74-75	-0.060676710589604
1212	76-77	-0.15772965935305905
1212	78-79	-0.022126414024114638
1212	80-81	0.050035232280876585
1212	82-83	-0.004045797549984798
1212	84-85	0.04431502447801705
1212	86-87	-0.004513239669861946
1212	88-89	0.17481004592585236
1212	90-91	0.08006844807480462
1212	92-93	0.0897790558989513
1212	94-95	0.09047158783329934
1212	96-97	0.1693974551300954
1212	98-99	0.34761460916686815
1212	100-101	0.2521487337679176
1213	1	-0.028075609485924247
1213	2	-0.09419298694450617
1213	3	-0.1397896701912842
1213	4	-0.1610460621062444
1213	5	-0.039459397738397683
1213	6	-0.11565286885361559
1213	7	-0.17211881949193497
1213	8	-0.15271786481751093
1213	9	-0.0901304153395941
1213	10-11	-0.07400460850843871
1213	12-13	-0.07219946823247625
1213	14-15	-0.03592322544060522
1213	16-17	0.02241033584677865
1213	18-19	-0.047125884576246335
1213	20-21	-0.13632836946786853
1213	22-23	-0.07268466687265374
1213	24-25	-0.05698798974062669
1213	26-27	-0.0974084493564007
1213	28-29	-0.1026367611709702
1213	30-31	-0.07443563269288944
1213	32-33	-0.11310818573954862
1213	34-35	-0.0826219355146236
1213	36-37	-0.08186551803826347
1213	38-39	-0.057114756441201564
1213	40-41	-0.0700469712539018
1213	42-43	-0.0782374869442819
1213	44-45	-0.03043221120153561
1213	46-47	-0.062021767777849846
1213	48-49	-0.07594612382978028
1213	50-51	-0.07987603982665092
1213	52-53	-0.031142766781556475
1213	54-55	-0.06534860827819955
1213	56-57	-0.055293520435157006
1213	58-59	-0.052930506965616075
1213	60-61	-0.058648672114436806
1213	62-63	-0.07211883266599273
1213	64-65	-0.05496519029237845
1213	66-67	-0.07230712562144248
1213	68-69	-0.042539052132816835
1213	70-71	-0.038730052132457615
1213	72-73	-0.11692734937592064
1213	74-75	-0.05864299844236598
1213	76-77	-0.10933414215299564
1213	78-79	-0.01035465099610633
1213	80-81	0.012873770208159385
1213	82-83	-0.06701931643812742
1213	84-85	-0.03247044905305074
1213	86-87	0.025574291586515585
1213	88-89	0.12513751367271908
1213	90-91	0.032840105982899104
1213	92-93	0.08758845403581716
1213	94-95	0.05272043375889268
1213	96-97	0.16488622796104835
1213	98-99	0.31003248282065954
1213	100-101	0.21805277038550486
1214	1	-0.002748824336773481
1214	2	-0.09723666637519912
1214	3	-0.10720448305239927
1214	4	-0.07799871236053946
1214	5	-0.02468736157590712
1214	6	-0.0785763631959
1214	7	-0.13339751853275317
1214	8	-0.16806054304149143
1214	9	-0.05105461169976877
1214	10-11	-0.07470112146194907
1214	12-13	-0.04592233329103834
1214	14-15	-0.0305835924655824
1214	16-17	0.01393163099984207
1214	18-19	-0.06493868180599804
1214	20-21	-0.13691077865460244
1214	22-23	-0.10041207250667838
1214	24-25	-0.07435365715027586
1214	26-27	-0.12291508956196395
1214	28-29	-0.11809177090774625
1214	30-31	-0.06732371210842558
1214	32-33	-0.10083455682494247
1214	34-35	-0.058284670695265106
1214	36-37	-0.07616630327392926
1214	38-39	-0.047402432742636336
1214	40-41	-0.11051777105276983
1214	42-43	-0.070190822001301
1214	44-45	-0.023494230840682917
1214	46-47	-0.04135278999193304
1214	48-49	-0.07765370174722364
1214	50-51	-0.053398402625241204
1214	52-53	-0.02251147668579989
1214	54-55	-0.03229102150506691
1214	56-57	-0.05151632150152352
1214	58-59	-0.07662044471640428
1214	60-61	-0.09710160992287342
1214	62-63	-0.08182140683668848
1214	64-65	-0.046718823049744174
1214	66-67	-0.0513276161954721
1214	68-69	-0.05982968152340362
1214	70-71	-0.03706968910670838
1214	72-73	-0.04687310788263943
1214	74-75	-0.05154127637901951
1214	76-77	-0.06843463293122198
1214	78-79	-0.06188766295308312
1214	80-81	0.010298469763384333
1214	82-83	5.685267820823015E-4
1214	84-85	0.006352633189521839
1214	86-87	0.04415371022103187
1214	88-89	0.13702123883700779
1214	90-91	0.06013306951572872
1214	92-93	0.09956522179265903
1214	94-95	0.0957679665930371
1214	96-97	0.17544626517271666
1214	98-99	0.3714723394716586
1214	100-101	0.23919162247347003
1215	1	0.020227915384932516
1215	2	-0.04937822788969015
1215	3	-0.13329581262037493
1215	4	-0.1577773103166109
1215	5	0.008909048247495832
1215	6	-0.023826327239397926
1215	7	-0.10969052759254794
1215	8	-0.09669527055716287
1215	9	-0.09281149340027639
1215	10-11	-0.08804919566593838
1215	12-13	-0.07431120504418942
1215	14-15	-0.022536405071008403
1215	16-17	0.037555554209923514
1215	18-19	-0.03801781651771563
1215	20-21	-0.14683918624265146
1215	22-23	-0.0858734376496173
1215	24-25	-0.0748451864463675
1215	26-27	-0.1219968329269463
1215	28-29	-0.11305686062169684
1215	30-31	-0.06387970328860604
1215	32-33	-0.08680594900113192
1215	34-35	-0.06688227774143485
1215	36-37	-0.08439543961313944
1215	38-39	-0.05129441391986944
1215	40-41	-0.1001287074685564
1215	42-43	-0.09629336664251298
1215	44-45	-0.039900100426145
1215	46-47	-0.034322654021330834
1215	48-49	-0.07812100649276488
1215	50-51	-0.061974831310386946
1215	52-53	-0.06599208557693004
1215	54-55	-0.08609442813710899
1215	56-57	-0.07203781995090708
1215	58-59	-0.09909782040519133
1215	60-61	-0.09259135750941994
1215	62-63	-0.07851712240842801
1215	64-65	-0.09028850887145978
1215	66-67	-0.0619609023766543
1215	68-69	-0.09978982804374681
1215	70-71	-0.06730243214158094
1215	72-73	-0.06433096696131457
1215	74-75	-0.09379589473405758
1215	76-77	-0.14089527785039735
1215	78-79	-0.07033283121864287
1215	80-81	-0.008278243136651042
1215	82-83	-0.028697296219554858
1215	84-85	-0.02059609397036155
1215	86-87	-0.008941316676718714
1215	88-89	0.08291236991058781
1215	90-91	-0.015906113533304733
1215	92-93	0.05411993620629829
1215	94-95	0.06328727893090758
1215	96-97	0.14050288015030787
1215	98-99	0.359251921982775
1215	100-101	0.23264476469162787
1216	1	0.03437999898110533
1216	2	-0.07542354129750706
1216	3	-0.1291312108198639
1216	4	-0.170047333078287
1216	5	-0.0351585779398107
1216	6	-0.0847276553796732
1216	7	-0.21984586251511473
1216	8	-0.11580066899995956
1216	9	-0.0784066664696681
1216	10-11	-0.09661860911083409
1216	12-13	-0.07498909029647649
1216	14-15	-0.03532483475564874
1216	16-17	-0.019723206234480983
1216	18-19	-0.02922681111243719
1216	20-21	-0.1320572817550456
1216	22-23	-0.12127383765590594
1216	24-25	-0.11052023834665903
1216	26-27	-0.12667678489518863
1216	28-29	-0.12375352865108624
1216	30-31	-0.08683535234917628
1216	32-33	-0.09823023506987028
1216	34-35	-0.06707162548801904
1216	36-37	-0.05615516585024949
1216	38-39	-0.04374485035384623
1216	40-41	-0.06899723521400603
1216	42-43	-0.07949094116124655
1216	44-45	-0.060119494240403526
1216	46-47	-0.0600802626344219
1216	48-49	-0.0719334290983511
1216	50-51	-0.09008383469574
1216	52-53	-0.024475736483665855
1216	54-55	-0.05248332297826863
1216	56-57	-0.08258864353027207
1216	58-59	-0.1059818613276633
1216	60-61	-0.058862739479430104
1216	62-63	-0.09841575221668108
1216	64-65	-0.048345897863818266
1216	66-67	-0.05500903156633541
1216	68-69	-0.04695962665717701
1216	70-71	-0.003480472659667555
1216	72-73	-0.038818578764796996
1216	74-75	-0.04042096856490929
1216	76-77	-0.14651553161069586
1216	78-79	-0.05058320457611387
1216	80-81	0.035323923316553874
1216	82-83	-0.020707731173878585
1216	84-85	0.008146507255503366
1216	86-87	0.020225640194929895
1216	88-89	0.15048335689256476
1216	90-91	0.03132455775424603
1216	92-93	0.06583864087249225
1216	94-95	0.02664901795660768
1216	96-97	0.025540406692840634
1216	98-99	0.16614467097630836
1216	100-101	-0.027787891900977968
1217	1	0.020821903754793425
1217	2	-0.05140203320324943
1217	3	-0.08052662074917549
1217	4	-0.06552402988108241
1217	5	0.029161144676571382
1217	6	-0.09947311311700702
1217	7	-0.1644602613339572
1217	8	-0.18839271930245616
1217	9	-0.06764223015922255
1217	10-11	-0.074613806578121
1217	12-13	-0.0534310964950393
1217	14-15	-0.002535973613312592
1217	16-17	0.03283706210876858
1217	18-19	-0.029796937614563035
1217	20-21	-0.109492511040294
1217	22-23	-0.09338904251476521
1217	24-25	-0.0771739397305069
1217	26-27	-0.08787695319924183
1217	28-29	-0.08191996724710293
1217	30-31	-0.04689970706377977
1217	32-33	-0.02756502435187258
1217	34-35	-0.030795585697710237
1217	36-37	-0.04643903295902163
1217	38-39	-0.026573558363708116
1217	40-41	-0.021434689939205498
1217	42-43	-0.004079055423368061
1217	44-45	7.577784699108747E-4
1217	46-47	-0.00700588381325673
1217	48-49	-0.04498269361499041
1217	50-51	-0.07194524944205227
1217	52-53	-0.011908734175243296
1217	54-55	-0.005576105755345395
1217	56-57	0.0027035199649745323
1217	58-59	-0.012155799740945383
1217	60-61	-0.08026083225972513
1217	62-63	-0.055091799830087496
1217	64-65	-0.02109413016363959
1217	66-67	-0.025185766775045693
1217	68-69	-0.047728906968160345
1217	70-71	0.012493630948505086
1217	72-73	-0.04362685729440585
1217	74-75	-0.0738831297066227
1217	76-77	-0.14244375800067388
1217	78-79	-0.05720986100917003
1217	80-81	-0.05242886070152508
1217	82-83	-0.12010380900269979
1217	84-85	-0.14528181416618224
1217	86-87	-0.14703129588255592
1217	88-89	-0.08709037578550038
1217	90-91	-0.2093300299324028
1217	92-93	-0.3106612107744624
1217	94-95	-0.3520387316500191
1217	96-97	-0.4467704993783457
1217	98-99	-0.30322163900085286
1217	100-101	-0.5646206102841091
1218	1	-0.025828316248560412
1218	2	0.025793258881723347
1218	3	-0.08443698307790015
1218	4	-0.13125879599385115
1218	5	-0.018226561981563805
1218	6	-0.08407239741134731
1218	7	-0.16053242965603687
1218	8	-0.11175107451289534
1218	9	-0.05032201721363805
1218	10-11	-0.0797407017232672
1218	12-13	-0.06934412064391893
1218	14-15	-0.03688551442735388
1218	16-17	0.020183635288454127
1218	18-19	-0.0459146799544925
1218	20-21	-0.1422648677131022
1218	22-23	-0.0966035965436447
1218	24-25	-0.10380309593764281
1218	26-27	-0.12387218464785832
1218	28-29	-0.1101379714089532
1218	30-31	-0.06781225384212064
1218	32-33	-0.11172638497703957
1218	34-35	-0.08306020332146602
1218	36-37	-0.07376063056783977
1218	38-39	-0.034976297156354974
1218	40-41	-0.10253759199765966
1218	42-43	-0.10789526813724137
1218	44-45	-0.05469548158446713
1218	46-47	-0.09395860323904515
1218	48-49	-0.09898863947901049
1218	50-51	-0.10184205298199345
1218	52-53	-0.08692427107413181
1218	54-55	-0.0664114804696112
1218	56-57	-0.11152495697385234
1218	58-59	-0.10006264352747962
1218	60-61	-0.13957239137221222
1218	62-63	-0.13756190144428615
1218	64-65	-0.1490730508401512
1218	66-67	-0.1954697407799486
1218	68-69	-0.20960012470120404
1218	70-71	-0.29723636410313503
